,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
4782,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2711000.0,9000.0,Diesel,Dealer,Automatic,0.0,13.6,1999.0,177.0,430Nm@ 1750-2500rpm,5.0
4783,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018.0,811000.0,11000.0,Petrol,Dealer,Manual,0.0,17.0,1198.0,108.5,170Nm@ 1750-4000rpm,5.0
4784,Honda Jazz 1.2 V AT i VTEC,2015.0,575000.0,50000.0,Petrol,Individual,Automatic,0.0,19.0,1199.0,88.7,110Nm@ 4800rpm,5.0
4785,Jeep Compass 2.0 Longitude Option BSIV,2018.0,1675000.0,80000.0,Diesel,Individual,Manual,0.0,17.1,1956.0,170.0,350Nm@ 1750-2500rpm,5.0
4786,Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,Petrol,Dealer,Automatic,0.0,14.3,1598.0,103.5,153Nm@ 3800rpm,5.0
4787,Jaguar XF Diesel,2015.0,2500000.0,13500.0,Diesel,Dealer,Automatic,0.0,14.74,2993.0,270.9,600Nm@ 2000rpm,5.0
4788,Mercedes-Benz CLA 200 CGI Sport,2018.0,2550000.0,18000.0,Petrol,Dealer,Automatic,0.0,15.04,1991.0,183.0,300Nm@ 1200-4000rpm,5.0
4789,Mercedes-Benz New C-Class C 200 AVANTGARDE,2017.0,2700000.0,16000.0,Petrol,Dealer,Automatic,0.0,14.74,1991.0,181.04,300Nm@ 1200-1400rpm,5.0
4790,Volkswagen Ameo 1.2 MPI Highline Plus 16,2017.0,650000.0,18816.0,Petrol,Dealer,Manual,0.0,17.0,1198.0,73.75,110Nm@ 3750rpm,5.0
4791,Toyota Innova Crysta 2.4 ZX MT BSIV,2017.0,1748999.0,33019.0,Diesel,Dealer,Manual,0.0,13.68,2393.0,147.8,343Nm@ 1400-2800rpm,7.0
4792,Honda City V AT,2017.0,925000.0,18000.0,Petrol,Dealer,Automatic,0.0,15.6,1497.0,116.3,146Nm@ 4800rpm,5.0
4793,Toyota Glanza V CVT,2019.0,894999.0,9654.0,Petrol,Dealer,Automatic,0.0,19.56,1197.0,81.8,113Nm@ 4200rpm,5.0
4794,Maruti Alto K10 VXI,2011.0,175000.0,11000.0,Petrol,Dealer,Manual,0.0,23.95,998.0,67.05,90Nm@ 3500rpm,5.0
4795,Maruti Swift VXI,2012.0,340000.0,24300.0,Petrol,Dealer,Manual,0.0,21.21,1197.0,81.8,113Nm@ 4200rpm,5.0
4796,Toyota Innova Crysta 2.8 ZX AT BSIV,2016.0,1525000.0,42163.0,Diesel,Dealer,Automatic,1.0,11.36,2755.0,171.5,360Nm@ 1200-3400rpm,7.0
4797,Maruti Ciaz S 1.3,2017.0,810000.0,47747.0,Diesel,Dealer,Manual,0.0,28.09,1248.0,88.5,200Nm@ 1750rpm,5.0
4798,Tata Nexon 1.5 Revotorq XZA Plus DualTone,2018.0,1025000.0,8000.0,Diesel,Dealer,Automatic,0.0,21.5,1497.0,108.5,260Nm@ 1500-2750rpm,5.0
4799,BMW 3 Series 320d Luxury Line,2016.0,2150000.0,30000.0,Diesel,Dealer,Automatic,0.0,22.69,1995.0,190.0,400Nm@ 1750-2500rpm,5.0
4800,Toyota Innova 2.5 G (Diesel) 8 Seater,2013.0,910000.0,70000.0,Diesel,Individual,Manual,1.0,12.99,2494.0,100.0,200Nm@ 1400-3400rpm,8.0
4801,Tata Indica V2 DLX BSIII,2016.0,300000.0,60000.0,Diesel,Individual,Manual,1.0,17.88,1405.0,48.21,85Nm@ 2500rpm,5.0
4802,Maruti Zen LXi - BS III,2004.0,120000.0,80000.0,Petrol,Individual,Manual,1.0,17.3,993.0,60.0,78Nm@ 4500rpm,5.0
4803,Hyundai i20 Era 1.2,2015.0,490000.0,45900.0,Petrol,Individual,Manual,1.0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
4804,Honda Amaze S i-Dtech,2013.0,425000.0,70000.0,Diesel,Individual,Manual,0.0,25.8,1498.0,98.6,200Nm@ 1750rpm,5.0
4805,Maruti Alto LXi,2011.0,155000.0,40000.0,Petrol,Individual,Manual,0.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
4806,Mahindra Scorpio SLE BSIV,2013.0,490000.0,90000.0,Diesel,Individual,Manual,1.0,12.05,2179.0,120.0,290Nm@ 1800-2800rpm,8.0
4807,Maruti Alto LXi BSIII,2010.0,132000.0,105000.0,Petrol,Individual,Manual,0.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
4808,Hyundai Elite i20 Diesel Sportz,2018.0,750000.0,30000.0,Diesel,Individual,Manual,0.0,22.54,1396.0,88.76,219.66nm@ 1500-2750rpm,5.0
4809,Maruti Wagon R VXI BS IV with ABS,2011.0,225000.0,20000.0,Petrol,Individual,Manual,0.0,18.9,998.0,67.1,90Nm@ 3500rpm,5.0
4810,Hyundai i10 Sportz,2011.0,240000.0,80000.0,Petrol,Individual,Manual,0.0,20.36,1197.0,78.9,111.8Nm@ 4000rpm,5.0
4811,Maruti Wagon R VXI,2004.0,33351.0,90000.0,Petrol,Individual,Manual,2.0,18.9,998.0,67.1,90Nm@ 3500rpm,5.0
4812,Chevrolet Spark 1.0,2010.0,80000.0,80000.0,Petrol,Individual,Manual,1.0,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0
4813,Maruti 800 Std,2004.0,40000.0,120000.0,Petrol,Individual,Manual,0.0,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
4814,Honda BRV i-DTEC V MT,2019.0,1100000.0,50000.0,Diesel,Individual,Manual,1.0,21.9,1498.0,98.6,200Nm@ 1750rpm,7.0
4815,Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2711000.0,9000.0,Diesel,Dealer,Automatic,0.0,13.6,1999.0,177.0,430Nm@ 1750-2500rpm,5.0
4816,Lexus ES 300h,2019.0,5150000.0,20000.0,Petrol,Dealer,Automatic,0.0,22.37,2487.0,214.56,202Nm@ 3600-5200rpm,5.0
4817,Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,Diesel,Dealer,Automatic,0.0,19.33,1999.0,177.0,430Nm@ 1750-2500rpm,5.0
4818,Tata Safari Storme EX,2015.0,503000.0,110000.0,Diesel,Individual,Manual,0.0,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7.0
4819,Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,Diesel,Individual,Automatic,0.0,18.0,1969.0,190.0,400Nm,5.0
4820,Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,Petrol,Trustmark Dealer,Automatic,0.0,19.16,2494.0,157.7,213Nm@ 4500rpm,5.0
4821,Maruti Wagon R LXI,2013.0,225000.0,58343.0,Petrol,Trustmark Dealer,Manual,0.0,21.79,998.0,67.05,90Nm@ 3500rpm,5.0
4822,Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,Diesel,Dealer,Manual,0.0,27.39,1248.0,74.0,190Nm@ 2000rpm,5.0
4823,Honda Jazz VX,2016.0,550000.0,56494.0,Petrol,Trustmark Dealer,Manual,0.0,18.2,1199.0,88.7,110Nm@ 4800rpm,5.0
4824,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,Diesel,Trustmark Dealer,Manual,1.0,12.99,2494.0,100.6,200Nm@ 1200-3600rpm,7.0
4825,Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,Petrol,Trustmark Dealer,Automatic,0.0,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0
4826,Toyota Etios VX,2017.0,625000.0,25538.0,Petrol,Trustmark Dealer,Manual,0.0,16.78,1496.0,88.73,132Nm@ 3000rpm,5.0
4827,Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,Petrol,Dealer,Automatic,0.0,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0
4828,Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,Diesel,Dealer,Manual,0.0,24.0,1186.0,73.97,190.24nm@ 1750-2250rpm,5.0
4829,BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,Diesel,Dealer,Automatic,0.0,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5.0
4830,BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,Diesel,Dealer,Automatic,0.0,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5.0
4831,Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,Petrol,Trustmark Dealer,Automatic,0.0,19.0,1199.0,88.76,110Nm@ 4800rpm,5.0
4832,Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,Petrol,Dealer,Automatic,0.0,14.3,1598.0,103.5,153Nm@ 3800rpm,5.0
4833,Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,Diesel,Dealer,Automatic,0.0,16.8,1984.0,150.0,350Nm@ 1500-2750rpm,5.0
4834,Hyundai Xcent 1.1 CRDi S,2016.0,380000.0,80000.0,Diesel,Individual,Manual,1.0,24.4,1120.0,71.0,180.4Nm@ 1750-2500rpm,5.0
4835,Tata New Safari DICOR 2.2 EX 4x2,2011.0,300000.0,120000.0,Diesel,Individual,Manual,1.0,11.57,2179.0,138.1,320Nm@ 1700-2700rpm,7.0
4836,Maruti Alto 800 LXI Anniversary Edition,2014.0,240000.0,50000.0,Petrol,Individual,Manual,0.0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
4837,Maruti Swift VDI,2011.0,325000.0,70000.0,Diesel,Individual,Manual,0.0,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0
4838,Mahindra KUV 100 mFALCON D75 K6,2016.0,400000.0,130000.0,Diesel,Individual,Manual,0.0,25.32,1198.0,77.0,190Nm@ 1750-2250rpm,6.0
4839,Renault Lodgy Stepway 85PS RXZ 8S,2017.0,800000.0,50000.0,Diesel,Individual,Manual,0.0,21.04,1461.0,83.8,200Nm@ 1900rpm,8.0
4840,Ford EcoSport 1.5 Diesel Titanium BSIV,2018.0,950000.0,80000.0,Diesel,Individual,Manual,0.0,23.0,1498.0,98.96,205Nm@ 1750-3250rpm,5.0
4841,Maruti Swift VDI,2013.0,300000.0,120000.0,Diesel,Individual,Manual,3.0,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0
4842,Maruti Alto 800 LXI,2020.0,350000.0,5000.0,Petrol,Individual,Manual,0.0,22.05,796.0,47.3,69Nm@ 3500rpm,5.0
4843,Mahindra KUV 100 mFALCON G80 K8 5str AW,2017.0,530000.0,59000.0,Petrol,Individual,Manual,0.0,18.15,1198.0,82.0,115Nm@ 3500-3600rpm,5.0
4844,Chevrolet Enjoy TCDi LTZ 7 Seater,2013.0,350000.0,100000.0,Diesel,Individual,Manual,2.0,18.2,1248.0,73.8,172.5Nm@ 1750rpm,7.0
4845,Hyundai Sonata 2.4L AT,2008.0,168000.0,50000.0,Petrol,Individual,Automatic,0.0,11.0,2359.0,165.0,"23.6@ 4,250(kgm@ rpm)",5.0
4846,Renault KWID RXT,2016.0,240000.0,45000.0,Petrol,Individual,Manual,1.0,25.17,799.0,53.3,72Nm@ 4386rpm,5.0
4847,Maruti Swift Dzire VDi,2010.0,220000.0,80000.0,Diesel,Individual,Manual,3.0,19.3,1248.0,73.9,190Nm@ 2000rpm,5.0
4848,Maruti Wagon R LXI Minor,2008.0,110000.0,80000.0,Petrol,Individual,Manual,3.0,18.9,1061.0,67.0,84Nm@ 3500rpm,5.0
4849,Maruti Vitara Brezza ZDi Plus,2016.0,850000.0,100000.0,Diesel,Individual,Manual,0.0,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0
4850,Maruti Ertiga VDI,2014.0,545000.0,110000.0,Diesel,Individual,Manual,0.0,20.77,1248.0,88.76,200Nm@ 1750rpm,7.0
4851,Toyota Innova Crysta 2.4 VX MT 8S BSIV,2018.0,2064000.0,24000.0,Diesel,Individual,Manual,0.0,13.68,2393.0,147.8,343Nm@ 1400-2800rpm,8.0
4852,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,2018.0,950000.0,25000.0,Diesel,Individual,Manual,0.0,25.1,1248.0,88.5,200Nm@ 1750rpm,5.0
4853,Hyundai EON Magna Plus,2013.0,200000.0,68697.0,Petrol,Individual,Manual,2.0,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0
4854,Maruti Swift VDI Optional,2017.0,660000.0,30000.0,Diesel,Individual,Manual,0.0,25.2,1248.0,74.0,190Nm@ 2000rpm,5.0
4855,Honda Amaze VX i-DTEC,2013.0,420000.0,40000.0,Diesel,Individual,Manual,1.0,25.8,1498.0,98.6,200Nm@ 1750rpm,5.0
4856,Tata Indica Vista Aura 1.2 Safire (ABS) 90hp BS IV,2010.0,150000.0,29000.0,Petrol,Individual,Manual,0.0,16.5,1172.0,65.0,96 Nm at 3000 rpm,5.0
4857,Chevrolet Beat Diesel LS,2013.0,175000.0,68000.0,Diesel,Individual,Manual,1.0,25.44,936.0,57.6,150Nm@ 1750rpm,5.0
4858,Honda Amaze S CVT i-VTEC,2018.0,750000.0,15000.0,Petrol,Individual,Automatic,0.0,18.1,1199.0,88.7,110Nm@ 4800rpm,5.0
4859,Maruti Ritz VDi,2014.0,425000.0,70000.0,Diesel,Individual,Manual,0.0,23.2,1248.0,73.94,190Nm@ 2000rpm,5.0
4860,Toyota Corolla Altis D-4D G,2015.0,790000.0,126000.0,Diesel,Individual,Manual,2.0,21.43,1364.0,87.2,205Nm@ 1800-2800rpm,5.0
4861,Toyota Innova 2.5 V Diesel 7-seater,2011.0,830000.0,300000.0,Diesel,Individual,Manual,2.0,12.8,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0
4862,Honda Mobilio RS i DTEC,2015.0,650000.0,94000.0,Diesel,Individual,Manual,1.0,24.5,1498.0,98.6,200Nm@ 1750rpm,7.0
4863,Toyota Corolla Altis D-4D J,2015.0,780000.0,129000.0,Diesel,Individual,Manual,2.0,21.43,1364.0,87.2,205Nm@ 1800-2800rpm,5.0
4864,Hyundai i10 Magna 1.1L,2010.0,180000.0,55000.0,Petrol,Individual,Manual,1.0,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5.0
4865,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2019.0,869999.0,40000.0,Diesel,Individual,Manual,0.0,23.0,1498.0,98.96,205Nm@ 1750-3250rpm,5.0
4866,Tata Manza Aura (ABS) Quadrajet BS IV,2011.0,275000.0,50000.0,Diesel,Individual,Manual,0.0,21.12,1248.0,88.8,200Nm@ 1750-3000rpm,5.0
4867,Hyundai i20 1.2 Asta Option,2017.0,630000.0,25000.0,Petrol,Individual,Manual,1.0,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0
4868,Toyota Corolla H2,2008.0,150000.0,60000.0,Petrol,Individual,Manual,1.0,13.4,1794.0,125.0,"16.1@ 4,200(kgm@ rpm)",5.0
4869,Maruti Alto 800 LXI,2016.0,315000.0,25000.0,Petrol,Individual,Manual,0.0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
4870,Tata Indigo CR4,2011.0,189000.0,70000.0,Diesel,Individual,Manual,1.0,23.57,1396.0,70.0,140Nm@ 1800-3000rpm,5.0
4871,Maruti Swift Dzire VDI,2014.0,580000.0,120000.0,Diesel,Individual,Manual,0.0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
4872,Fiat Punto 1.3 Emotion,2009.0,150000.0,153000.0,Diesel,Individual,Manual,1.0,,,,,
4873,Maruti Vitara Brezza VDi,2018.0,825000.0,35000.0,Diesel,Individual,Manual,0.0,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0
4874,Tata Safari Storme VX,2016.0,650000.0,60000.0,Diesel,Individual,Manual,1.0,14.1,2179.0,148.0,320Nm@ 1700-2700rpm,7.0
4875,Honda City 1.3 EXI,2004.0,50000.0,62000.0,Petrol,Individual,Manual,1.0,13.0,1343.0,90.0,11.3kgm@ 4700rpm,5.0
4876,Skoda Fabia 1.2 MPI Ambition,2011.0,200000.0,120000.0,Petrol,Individual,Manual,1.0,16.25,1198.0,73.9,110Nm@ 3750rpm,5.0
4877,Tata Venture LX 7 Str,2013.0,135000.0,120000.0,Diesel,Individual,Manual,2.0,15.42,1405.0,70.0,135Nm@ 2500rpm,7.0
4878,Hyundai i20 2015-2017 Sportz 1.4 CRDi,2017.0,680000.0,80000.0,Diesel,Individual,Manual,0.0,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0
4879,Hyundai i20 1.4 Sportz,2017.0,670000.0,80000.0,Diesel,Individual,Manual,0.0,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0
4880,BMW 5 Series 525d,2010.0,1000000.0,60000.0,Diesel,Individual,Automatic,0.0,16.73,1995.0,218.0,450Nm@ 1750-2500rpm,5.0
4881,Maruti Alto K10 2010-2014 VXI,2010.0,240000.0,80000.0,Petrol,Individual,Manual,1.0,20.92,998.0,67.1,90Nm@ 3500rpm,5.0
4882,Force One SX ABS 7 Seating,2014.0,555000.0,147279.0,Diesel,Individual,Manual,1.0,17.0,2200.0,139.01,321Nm@ 1600-2400rpm,7.0
4883,Skoda Rapid 1.6 TDI Ambition Plus,2013.0,455000.0,98000.0,Diesel,Individual,Manual,0.0,20.5,1598.0,103.5,250Nm@ 1500-2500rpm,5.0
4884,Maruti Swift Dzire VDI,2018.0,750000.0,25000.0,Diesel,Individual,Manual,0.0,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0
4885,Maruti Swift Dzire AMT ZDI,2016.0,700000.0,90000.0,Diesel,Individual,Automatic,0.0,26.59,1248.0,74.0,190Nm@ 2000rpm,5.0
4886,Tata Nano XTA,2016.0,220000.0,22000.0,Petrol,Individual,Automatic,0.0,21.9,624.0,37.48,51Nm@ 4000rpm,4.0
4887,Tata Indica V2 eLX,2014.0,160000.0,120000.0,Diesel,Individual,Manual,0.0,25.0,1396.0,69.0,140Nm@ 1800-3000rpm,5.0
4888,Chevrolet Sail Hatchback Diesel,2013.0,225000.0,100000.0,Diesel,Individual,Manual,1.0,22.1,1248.0,76.9,205Nm@ 1750rpm,5.0
4889,Tata Indigo CS LX (TDI) BS III,2008.0,140000.0,120000.0,Diesel,Individual,Manual,1.0,19.09,1396.0,69.0,135Nm@ 2500rpm,5.0
4890,Maruti Swift Dzire VDI,2014.0,600000.0,70000.0,Diesel,Individual,Manual,1.0,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0
4891,Mahindra XUV500 W10 2WD,2015.0,1000000.0,24700.0,Diesel,Individual,Manual,0.0,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
4892,Chevrolet Spark 1.0 LS,2008.0,65000.0,100000.0,Petrol,Individual,Manual,2.0,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0
4893,Maruti Ignis 1.2 Delta BSIV,2019.0,500000.0,10000.0,Petrol,Individual,Manual,0.0,20.89,1197.0,81.8,113Nm@ 4200rpm,5.0
4894,Mahindra XUV500 W10 2WD,2017.0,1100000.0,88754.0,Diesel,Dealer,Manual,0.0,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
4895,Ford Fiesta 1.6 SXI ABS Duratec,2011.0,325000.0,53287.0,Petrol,Dealer,Manual,0.0,,,,,
4896,Mahindra XUV500 W6 2WD,2017.0,1150000.0,43526.0,Diesel,Dealer,Manual,0.0,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
4897,Skoda Fabia 1.2 MPI Ambition Plus,2012.0,320000.0,55885.0,Petrol,Dealer,Manual,0.0,16.25,1198.0,75.0,110Nm@ 3750rpm,5.0
4898,Ford Ecosport 1.5 Diesel Titanium,2019.0,950000.0,16034.0,Diesel,Dealer,Manual,0.0,21.7,1498.0,98.96,215Nm@ 1750-2500rpm,5.0
4899,Ford Figo Diesel EXI,2012.0,250000.0,156040.0,Diesel,Dealer,Manual,0.0,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0
4900,Ford Endeavour 2.5L 4X2 MT,2004.0,400000.0,93415.0,Diesel,Dealer,Manual,0.0,13.1,2499.0,141.0,330Nm@ 1800rpm,7.0
4901,BMW 5 Series 520d,2008.0,1100000.0,122000.0,Diesel,Individual,Automatic,1.0,18.48,1995.0,177.0,"35.7@ 1,750-3,000(kgm@ rpm)",5.0
4902,Maruti Baleno Delta 1.3,2017.0,600000.0,20000.0,Diesel,Individual,Manual,0.0,27.39,1248.0,74.0,190Nm@ 2000rpm,5.0
4903,Maruti Swift VVT VXI,2017.0,509999.0,46000.0,Petrol,Individual,Manual,0.0,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0
4904,Skoda Rapid 1.6 MPI Active BSIV,2016.0,395000.0,50000.0,Petrol,Individual,Manual,2.0,15.41,1598.0,103.2,153Nm@ 3750-3800rpm,5.0
4905,Maruti Wagon R VXI,2018.0,469000.0,5000.0,Petrol,Individual,Manual,0.0,21.79,998.0,67.05,90Nm@ 3500rpm,5.0
4906,Maruti Alto 800 LX Optional,2017.0,250000.0,42000.0,Petrol,Individual,Manual,0.0,24.7,796.0,47.3,69Nm@ 3500rpm,5.0
4907,Chevrolet Spark 1.0 LT,2011.0,130000.0,68519.0,Petrol,Dealer,Manual,0.0,16.2,995.0,62.1,90.3Nm@ 4200rpm,5.0
4908,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019.0,906000.0,30000.0,Diesel,Individual,Manual,0.0,23.0,1498.0,98.96,205Nm@ 1750-3250rpm,5.0
4909,Ford Figo Diesel ZXI,2011.0,160000.0,85000.0,Diesel,Individual,Manual,0.0,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0
4910,Maruti Swift Dzire VXi,2012.0,300000.0,88000.0,Petrol,Individual,Manual,0.0,17.5,1298.0,85.8,114Nm@ 4000rpm,5.0
4911,Maruti 800 Uniq,2010.0,60000.0,100000.0,Petrol,Individual,Manual,3.0,14.0,796.0,37.5,"6@ 2,500(kgm@ rpm)",5.0
4912,Maruti Swift Dzire VXI,2014.0,400000.0,100000.0,Petrol,Individual,Manual,1.0,19.1,1197.0,85.8,114Nm@ 4000rpm,5.0
4913,Tata Tiago XT,2018.0,450000.0,22966.0,Petrol,Dealer,Manual,0.0,23.84,1199.0,84.48,113Nm@ 3300rpm,5.0
4914,Mahindra Bolero 2011-2019 SLX,2014.0,465000.0,80000.0,Diesel,Individual,Manual,1.0,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0
4915,Maruti Swift VDI,2012.0,325000.0,80000.0,Diesel,Individual,Manual,1.0,22.9,1248.0,74.0,190Nm@ 2000rpm,5.0
4916,Maruti Alto LXi,2008.0,150000.0,70000.0,Petrol,Individual,Manual,1.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
4917,Hyundai EON Era Plus,2014.0,250000.0,2350.0,Petrol,Individual,Manual,0.0,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0
4918,Maruti Alto LXi,2011.0,175000.0,50000.0,Petrol,Individual,Manual,0.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
4919,Maruti Alto LXi,2010.0,175000.0,58000.0,Petrol,Individual,Manual,0.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
4920,Honda City 2017-2020 VTEC,2006.0,150000.0,80000.0,Petrol,Individual,Manual,1.0,16.9,1497.0,100.0,"13.5@ 4,800(kgm@ rpm)",5.0
4921,Mahindra Bolero Power Plus SLX,2018.0,797000.0,60000.0,Diesel,Individual,Manual,0.0,16.5,1493.0,70.0,195Nm@ 1400-2200rpm,7.0
4922,Hyundai Elite i20 Asta Option BSIV,2019.0,800000.0,35000.0,Petrol,Individual,Manual,0.0,18.6,1197.0,81.86,117nm@ 4000rpm,5.0
4923,Mahindra Bolero 2011-2019 SLX,2019.0,750000.0,59872.0,Diesel,Individual,Manual,0.0,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0
4924,Mahindra Scorpio M2DI,2011.0,400000.0,140000.0,Diesel,Individual,Manual,1.0,13.5,2179.0,115.0,277.5Nm@ 1700-2200rpm,5.0
4925,Maruti Alto LX,2012.0,160000.0,110000.0,Petrol,Individual,Manual,0.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
4926,Mahindra Bolero 2011-2019 SLX 2WD BSIII,2016.0,700000.0,91182.0,Diesel,Individual,Manual,0.0,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0
4927,Maruti Alto LXi,2010.0,160000.0,60000.0,Petrol,Individual,Manual,2.0,19.7,796.0,46.3,62Nm@ 3000rpm,5.0
4928,Hyundai i20 Asta 1.4 CRDi,2012.0,400000.0,100000.0,Diesel,Individual,Manual,0.0,21.27,1396.0,88.76,219.6Nm@ 1500-2750rpm,5.0
4929,Toyota Etios Liva GD,2013.0,451000.0,120000.0,Diesel,Individual,Manual,0.0,23.59,1364.0,67.06,170Nm@ 1800-2400rpm,5.0
4930,Maruti 800 Std BSIII,2002.0,40000.0,80000.0,Petrol,Individual,Manual,0.0,16.1,796.0,37.0,59Nm@ 2500rpm,4.0
4931,Tata Manza Aura (ABS) Quadrajet BS IV,2012.0,300000.0,70000.0,Diesel,Individual,Manual,2.0,21.12,1248.0,88.8,200Nm@ 1750-3000rpm,5.0
4932,Maruti Celerio ZXI Optional,2017.0,421000.0,59500.0,Petrol,Individual,Manual,1.0,23.1,998.0,67.04,90Nm@ 3500rpm,5.0
4933,,,,,,,,,,,,,
4934,Maruti Vitara Brezza ZDi Plus Dual Tone,2016.0,950000.0,45000.0,Diesel,Individual,Manual,0.0,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0
4935,Hyundai i20 1.4 CRDi Asta,2011.0,395000.0,75500.0,Diesel,Individual,Manual,1.0,23.0,1396.0,90.0,22.4 kgm at 1750-2750rpm,5.0
4936,Maruti Vitara Brezza ZDi Plus Dual Tone,2016.0,950000.0,46000.0,Diesel,Individual,Manual,1.0,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0
4937,Maruti Alto 800 LXI,2013.0,270000.0,60000.0,Petrol,Individual,Manual,0.0,22.74,796.0,47.3,69Nm@ 3500rpm,5.0
4938,Hyundai i20 1.4 Asta (AT),2009.0,360000.0,60000.0,Petrol,Individual,Automatic,1.0,15.0,1396.0,100.0,13.9 kgm at 4200 rpm,5.0
4939,Maruti Swift Ldi BSIII,2008.0,235000.0,152500.0,Diesel,Individual,Manual,0.0,17.8,1248.0,75.0,190Nm@ 2000rpm,5.0
4940,Mercedes-Benz E-Class E250 CDI Avantgrade,2014.0,1850000.0,60000.0,Diesel,Individual,Automatic,1.0,13.0,2143.0,201.1,500Nm@ 1600-1800rpm,5.0
4941,Toyota Fortuner 4x2 AT,2015.0,1900000.0,130000.0,Diesel,Individual,Automatic,0.0,12.55,2982.0,168.5,360Nm@ 1400-3200rpm,7.0
4942,Hyundai Grand i10 Sportz,2017.0,550000.0,23456.0,Petrol,Dealer,Manual,0.0,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0
4943,Mahindra XUV500 W10 2WD,2015.0,1225000.0,39000.0,Diesel,Dealer,Manual,0.0,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0
4944,Honda WR-V i-VTEC S,2017.0,700000.0,15000.0,Petrol,Individual,Manual,0.0,17.5,1199.0,88.7,110Nm@ 4800rpm,5.0
4945,Jeep Compass 2.0 Limited Option,2017.0,1650000.0,69123.0,Diesel,Dealer,Manual,0.0,17.1,1956.0,170.0,350Nm@ 1750-2500rpm,5.0
4946,Honda Brio V MT,2012.0,376000.0,26000.0,Petrol,Individual,Manual,0.0,19.4,1198.0,86.8,109Nm@ 4500rpm,5.0
